timestamp,host,workload,cpu_util,mem_bw,mem_latency_p99,ecc_ce,pcie_aer,net_drops,temp_c,freq_ghz
2026-01-28 16:50:55.360563,host_00,ai_train,77.36813693863782,80.43480462350857,112.75761297567203,1,0,3,67.03113342524964,3.2379605866435344
2026-01-28 16:50:56.360563,host_00,ai_train,70.95850857322424,73.2822252625538,84.00607354555977,1,0,7,68.70981508264732,3.095331725085926
2026-01-28 16:50:57.360563,host_00,ai_train,78.5012147668121,78.9416044484603,89.26388884208093,2,0,7,63.588894055063946,2.8518778617999385
2026-01-28 16:50:58.360563,host_00,ai_train,76.51174145165821,92.12986658347117,93.12458481097947,2,0,6,66.66157005989795,2.650302692688689
2026-01-28 16:50:59.360563,host_00,ai_train,82.75575987761262,80.92539707434287,101.79297184063826,1,1,1,65.33759240705055,2.9290751899170293
2026-01-28 16:51:00.360563,host_00,ai_train,81.84315778766174,72.28061231535916,96.8605145999844,0,0,6,62.56642751978625,3.0668891281728268
2026-01-28 16:51:01.360563,host_00,ai_train,79.9077368836504,82.64560445651145,89.85281741365063,0,0,5,68.98202714848163,2.5797496190305775
2026-01-28 16:51:02.360563,host_00,ai_train,77.43836637461646,85.97894425289441,87.09307691968957,1,0,2,60.92250463355756,2.6881949013532282
2026-01-28 16:51:03.360563,host_00,ai_train,67.82955565383737,78.46773740869365,90.57474003024296,1,0,4,53.58598754979601,2.970270852920102
2026-01-28 16:51:04.360563,host_00,ai_train,71.89818138732224,74.10870262193883,95.79504401549855,0,0,5,69.25701046189414,2.6024128308406915
2026-01-28 16:51:05.360563,host_00,ai_train,75.14310279783913,87.74898525043537,80.27731452275928,1,0,2,65.39741225908769,2.5877474734106816
2026-01-28 16:51:06.360563,host_00,ai_train,71.72813326943492,73.81420023637742,86.4921075482713,2,0,5,63.05965405101293,2.6663196063393464
2026-01-28 16:51:07.360563,host_00,ai_train,81.97865967964282,69.52280567990482,70.86222419731644,2,0,2,69.70642289030238,2.681521215152226
2026-01-28 16:51:08.360563,host_00,ai_train,70.68004615160092,80.38817302355862,81.69049883588963,2,0,8,69.66506070194175,2.647653016854436
2026-01-28 16:51:09.360563,host_00,ai_train,72.17721498365212,71.98362621097013,92.79757349786709,0,0,5,51.29522577770149,2.77028971899859
2026-01-28 16:51:10.360563,host_00,ai_train,72.96269931182367,75.18425056882893,97.6025109463536,2,0,8,65.4329489373645,2.768864552921584
2026-01-28 16:51:11.360563,host_00,ai_train,80.83891030829903,82.03536674640971,93.37602662075201,0,0,6,62.94061516938766,2.7499754797850975
2026-01-28 16:51:12.360563,host_00,ai_train,81.5052621658115,74.5886958361277,67.6967009237411,0,0,7,65.82597190060288,2.9137873348939283
2026-01-28 16:51:13.360563,host_00,ai_train,70.6259664312765,76.79701701465957,95.09378116336106,3,0,2,71.23663527615862,3.1019542624919247
2026-01-28 16:51:14.360563,host_00,ai_train,77.01017240023461,77.21978612981636,98.29138684585268,1,1,5,71.9295166064555,3.001720589969767
2026-01-28 16:51:15.360563,host_00,ai_train,66.8389096028574,82.2477145673456,79.41614597152947,2,0,5,62.43542812514292,3.1564327237072156
2026-01-28 16:51:16.360563,host_00,ai_train,77.95137309530894,81.73488829586351,94.42116665313473,0,0,9,77.69345550868744,2.9047905334215587
2026-01-28 16:51:17.360563,host_00,ai_train,72.05956586842724,78.93279313686764,100.70996467205255,0,0,7,62.08599699293501,2.574916198450622
2026-01-28 16:51:18.360563,host_00,ai_train,74.25481666635235,79.9467723629501,76.80854954798055,2,0,2,63.65555654722585,2.5786948182516656
2026-01-28 16:51:19.360563,host_00,ai_train,87.8667990162493,80.4737474721159,90.13929291912946,0,1,2,64.87937456444999,2.657430843464567
2026-01-28 16:51:20.360563,host_00,ai_train,75.53215113845948,77.96018226063316,105.03992988582688,1,0,5,69.16611938810371,2.534692196778048
2026-01-28 16:51:21.360563,host_00,ai_train,73.19054514383498,79.44328141669592,94.85315996560453,1,0,2,61.136664288632645,2.8197491555274667
2026-01-28 16:51:22.360563,host_00,ai_train,74.34827427006395,84.00382015536506,79.46741279355004,0,0,7,56.651104139658,3.1529373868525434
2026-01-28 16:51:23.360563,host_00,ai_train,68.79249384525438,73.46955672756124,103.1576650828216,0,0,6,56.23446476530892,2.79247305951503
2026-01-28 16:51:24.360563,host_00,ai_train,80.5165094100826,80.91382118929631,91.50301761461877,1,0,6,62.30120159845319,2.6443390549195374
2026-01-28 16:51:25.360563,host_00,ai_train,75.9792262754884,72.17301777907974,94.08252755714472,2,0,6,56.4870819788108,2.76837970198596
2026-01-28 16:51:26.360563,host_00,ai_train,79.03296623956844,83.06891163053416,66.30278590515553,0,0,4,60.38383376944548,2.529663078876733
2026-01-28 16:51:27.360563,host_00,ai_train,70.12063373511333,88.42913437286272,80.50601111168056,3,0,3,78.16191032418695,2.4620885547843456
2026-01-28 16:51:28.360563,host_00,ai_train,79.93561100064355,77.18261613120328,92.4252042561252,0,0,7,56.1856653556448,3.0288270405232836
2026-01-28 16:51:29.360563,host_00,ai_train,68.40326055431298,78.19003824793059,100.645686780267,3,1,4,65.59802834443535,2.885923643826517
2026-01-28 16:51:30.360563,host_00,ai_train,76.03843843581555,82.172630697563,77.2325142417969,1,0,9,57.9742003881777,2.900206668703469
2026-01-28 16:51:31.360563,host_00,ai_train,69.7875756288643,90.22341463390532,87.38972746753204,0,0,6,65.67492360409844,2.8164567978550847
2026-01-28 16:51:32.360563,host_00,ai_train,80.32740187532676,75.86169239919703,104.0934744018558,1,2,4,58.27774744482861,2.61626961070316
2026-01-28 16:51:33.360563,host_00,ai_train,69.97929616623966,73.85761947916697,89.65315112613219,1,0,7,66.1710736626826,3.033420582876727
2026-01-28 16:51:34.360563,host_00,ai_train,83.10554278893858,67.44031729874126,90.73962964073569,0,0,3,63.133003658117154,2.565285958597575
2026-01-28 16:51:35.360563,host_00,ai_train,78.97953252423737,88.3882475080608,93.43618589535217,0,0,5,63.11723674488867,2.9086998205578682
2026-01-28 16:51:36.360563,host_00,ai_train,80.41804826952735,73.19554833070244,91.0473529863813,1,0,3,62.41194350481914,2.8447575903277795
2026-01-28 16:51:37.360563,host_00,ai_train,74.91788551963624,89.50714618758467,115.26932425873622,1,0,12,62.3456561353984,2.766576383936629
2026-01-28 16:51:38.360563,host_00,ai_train,75.73356843216662,89.65207173206686,81.83064329012764,0,0,2,69.08876347938025,2.5021213880701385
2026-01-28 16:51:39.360563,host_00,ai_train,75.12321049214292,80.71964918501432,97.5330426907765,2,0,8,58.24875794028588,3.014726349971954
2026-01-28 16:51:40.360563,host_00,ai_train,69.8674235029447,81.06375739317501,82.99879185060827,0,0,5,72.8276201461717,2.7868499477854023
2026-01-28 16:51:41.360563,host_00,ai_train,72.22400236653401,95.04925655552472,75.51986099583756,0,0,4,54.00597021689959,2.755517444308887
2026-01-28 16:51:42.360563,host_00,ai_train,69.26520685633281,79.08327759753625,96.33267502303576,1,0,5,58.74230287904778,3.0887529208146516
2026-01-28 16:51:43.360563,host_00,ai_train,74.58924410803715,88.93836665270503,93.42725346377703,3,0,5,67.28376609576893,2.8749955876679416
2026-01-28 16:51:44.360563,host_00,ai_train,71.21300241550846,69.13383042621318,86.83902131563472,1,0,4,64.1348256065154,2.6623680619799455
2026-01-28 16:51:45.360563,host_00,ai_train,87.3613973113633,76.03307057594172,100.2352152246566,2,0,3,59.53185526968303,3.280405256367091
2026-01-28 16:51:46.360563,host_00,ai_train,74.8869845527759,84.1991102293116,107.81625090425368,0,0,3,64.10494016441257,2.6536245828739564
2026-01-28 16:51:47.360563,host_00,ai_train,75.97705142498316,71.49893778067118,99.88882737309018,0,0,3,68.11654903327302,3.162396024826974
2026-01-28 16:51:48.360563,host_00,ai_train,76.78962864345884,83.14610521106943,96.81445080357285,1,0,6,63.15239191588885,2.840909879218149
2026-01-28 16:51:49.360563,host_00,ai_train,69.8421187656492,75.76561409963024,96.18686547847906,1,0,6,70.6466221876975,3.0182092204329334
2026-01-28 16:51:50.360563,host_00,ai_train,74.44633285459652,87.46303267462898,98.73158548619149,1,0,5,70.39340416715648,2.7922983060998585
2026-01-28 16:51:51.360563,host_00,ai_train,74.1368635002959,87.06927949989338,96.52322878413419,1,0,6,57.11803921507875,2.794889185801711
2026-01-28 16:51:52.360563,host_00,ai_train,80.86364509629682,84.34880123675546,86.29385667913894,1,0,5,70.5386022514085,2.6583842267611715
2026-01-28 16:51:53.360563,host_00,ai_train,67.22050674755052,77.82083223600152,69.04842477320014,1,0,4,66.27086946123102,2.9694158019970067
2026-01-28 16:51:54.360563,host_00,ai_train,81.1125045744344,89.71607428244279,89.10477389752094,3,0,4,64.34542013615125,2.593009027093573
2026-01-28 16:51:55.360563,host_00,ai_train,74.0500280640881,83.5871223489269,84.11236463793205,0,2,7,65.04645876265457,2.61230641795883
2026-01-28 16:51:56.360563,host_00,ai_train,78.2213407975465,82.21255322075942,83.4928646265491,2,0,7,65.98782995086191,2.889845686983949
2026-01-28 16:51:57.360563,host_00,ai_train,69.61669745911168,85.34726368753891,79.10406901705348,1,0,7,73.15562926140936,2.75116867294187
2026-01-28 16:51:58.360563,host_00,ai_train,79.82043584144179,89.51576391139713,77.72392184863007,3,0,2,59.51862456552399,2.511989823481141
2026-01-28 16:51:59.360563,host_00,ai_train,82.97252531612486,73.22430921345338,80.08607650543694,0,0,3,54.23304943198143,2.662369930964455
2026-01-28 16:52:00.360563,host_00,ai_train,86.26217902672154,87.85412389593276,86.75168616491378,1,0,7,63.73657155999518,2.8784169059401736
2026-01-28 16:52:01.360563,host_00,ai_train,74.05551656107762,84.42458621152383,89.66313473091284,0,0,6,60.24825908449132,2.603502521292338
2026-01-28 16:52:02.360563,host_00,ai_train,73.87683425001488,84.40041679219641,80.31655545136364,0,0,5,66.11957067032331,3.0728280859947685
2026-01-28 16:52:03.360563,host_00,ai_train,75.62612251323954,76.56475567099798,91.22297503032284,2,0,7,67.71649014518194,2.7410100643415944
2026-01-28 16:52:04.360563,host_00,ai_train,81.23871036336867,74.61207500604905,92.78994162223802,1,0,4,65.21905735989554,2.770599599674302
2026-01-28 16:52:05.360563,host_00,ai_train,79.81939558397455,97.68418401273081,84.42508214992166,1,1,7,58.15098510210461,2.9137966158370547
2026-01-28 16:52:06.360563,host_00,ai_train,83.14198311564269,76.9669780721001,87.96419639897638,0,1,3,61.20479776395676,2.8066917541984604
2026-01-28 16:52:07.360563,host_00,ai_train,71.89090849746805,85.61098451871378,100.31062913988053,1,0,7,65.54271338014219,2.9116653825043444
2026-01-28 16:52:08.360563,host_00,ai_train,75.38002695706206,84.31004793957095,80.79326406920634,0,0,5,59.538436176637106,2.7367183100610393
2026-01-28 16:52:09.360563,host_00,ai_train,81.06548849989592,81.13373530911923,113.19329539981695,0,0,4,66.96658919697185,2.5858811323528794
2026-01-28 16:52:10.360563,host_00,ai_train,70.55126949106716,74.3656983344705,87.61119252133403,2,0,9,62.80706396871352,3.0332605494473577
2026-01-28 16:52:11.360563,host_00,ai_train,77.84220503128077,84.79675290625195,84.9287693994341,1,0,8,63.81822631455502,2.669917393058001
2026-01-28 16:52:12.360563,host_00,ai_train,77.64846566452721,59.794250931180095,90.63956786910933,0,0,1,67.5387883515575,2.8107976836891586
2026-01-28 16:52:13.360563,host_00,ai_train,65.98795546252892,74.8277638304605,61.11728794807276,0,0,4,66.46634657066751,2.7573114258139584
2026-01-28 16:52:14.360563,host_00,ai_train,82.45363068424976,81.1893396576169,86.6291402888196,1,0,2,63.05911590729386,2.834083244475097
2026-01-28 16:52:15.360563,host_00,ai_train,75.80286990524932,80.02436816122731,94.3693816974635,0,0,5,70.9532313739317,2.5659773947881277
2026-01-28 16:52:16.360563,host_00,ai_train,65.9900978120999,84.3317018256383,97.59155160302647,1,0,2,62.268777758737585,2.8783608010805093
2026-01-28 16:52:17.360563,host_00,ai_train,67.60544215612936,81.46687935823324,89.84690150827005,0,0,4,67.89645749800545,3.0336435443633727
2026-01-28 16:52:18.360563,host_00,ai_train,70.6854733062475,61.57842408364227,85.55054239875328,1,0,8,64.55828670495453,2.984269920597299
2026-01-28 16:52:19.360563,host_00,ai_train,82.05284002502579,89.71583307125877,92.76543666892667,1,0,4,68.99749626752075,2.8473922831424083
2026-01-28 16:52:20.360563,host_00,ai_train,72.72589842055774,73.58005813430682,102.98811324847053,0,0,4,70.92852077331499,2.943790662133013
2026-01-28 16:52:21.360563,host_00,ai_train,79.98023842902909,73.94563929144431,75.78189333258156,0,0,5,72.50666825977743,2.6712963539239714
2026-01-28 16:52:22.360563,host_00,ai_train,79.63920064040619,80.45610499917667,92.68592278863257,2,0,4,56.31135122474354,2.4104232973357673
2026-01-28 16:52:23.360563,host_00,ai_train,77.89721286433631,81.18159460181421,85.16188868458903,0,1,10,63.3427185113768,2.5922396343994887
2026-01-28 16:52:24.360563,host_00,ai_train,77.51450202457067,82.61019736677348,90.30311657494342,1,0,6,76.50205042723485,3.0150866126210074
2026-01-28 16:52:25.360563,host_00,ai_train,65.50411806042266,80.62743519214914,108.11375028664982,3,0,1,68.11774428450819,2.758195348542795
2026-01-28 16:52:26.360563,host_00,ai_train,70.7473977289535,75.35581240156222,95.88578404420609,2,0,3,61.0755084345888,2.9296560867687718
2026-01-28 16:52:27.360563,host_00,ai_train,74.3952592569611,83.35625955125622,81.125078221979,0,2,7,62.812708498382946,2.494868737085981
2026-01-28 16:52:28.360563,host_00,ai_train,81.31292051713591,75.58513483286043,115.58199285668252,1,0,8,64.14907688737536,2.709354390134545
2026-01-28 16:52:29.360563,host_00,ai_train,78.48193723728357,87.64244166856409,90.88406886291847,1,0,3,72.3876504052763,2.8379695672424927
2026-01-28 16:52:30.360563,host_00,ai_train,77.88379033096535,94.89444626935705,79.2330983077487,1,0,6,62.361115678770304,2.954287798383165
2026-01-28 16:52:31.360563,host_00,ai_train,65.52017579346355,81.36238689729916,100.32963947152805,1,0,3,64.0252739578552,2.7944970189898726
2026-01-28 16:52:32.360563,host_00,ai_train,83.86125798334872,93.29007371638296,85.42903743413729,1,0,4,64.49922961760024,2.7592652499646064
2026-01-28 16:52:33.360563,host_00,ai_train,70.61008706621719,73.38495716768112,87.73521108098473,0,0,4,66.8368275340809,2.820328857537902
2026-01-28 16:52:34.360563,host_00,ai_train,69.34486804254028,65.89734012925844,79.73359265264268,1,0,5,68.97132339810913,2.5491421153661498
2026-01-28 16:52:35.360563,host_00,ai_train,76.46778966083315,69.14734556301276,94.66429982433526,1,0,4,64.82179258851258,2.5968356362043203
2026-01-28 16:52:36.360563,host_00,ai_train,75.30839924923986,83.43053200264458,96.93105607263143,0,0,4,62.75809890473059,3.20200185786
2026-01-28 16:52:37.360563,host_00,ai_train,83.84931210338483,71.72501737661122,82.89239896450822,2,0,4,65.36885053943443,2.824534063198959
2026-01-28 16:52:38.360563,host_00,ai_train,83.1233922923478,82.58463418492823,87.47646497873713,2,0,3,69.41554888573579,2.7844325605974394
2026-01-28 16:52:39.360563,host_00,ai_train,74.09760043204687,100.0,92.98752908365687,1,0,8,61.24104474952408,2.8135711021054806
2026-01-28 16:52:40.360563,host_00,ai_train,79.2638683756111,83.8778625383558,81.53643345009127,1,1,4,66.48991118188725,2.9521809486313813
2026-01-28 16:52:41.360563,host_00,ai_train,74.00235663335296,70.69448431157089,82.6419608495717,2,1,6,66.01836042446548,2.8065448983081414
2026-01-28 16:52:42.360563,host_00,ai_train,73.6654264399284,94.34338073064698,92.23955278089734,1,0,7,54.390725504957025,2.6784356025811134
2026-01-28 16:52:43.360563,host_00,ai_train,81.48497273280555,79.81705550160895,80.0069776770509,2,0,5,62.476125393858915,2.999662179629592
2026-01-28 16:52:44.360563,host_00,ai_train,72.84189843640976,83.22984072269287,89.75804393609084,1,0,3,62.989666277416646,2.9048529355286337
2026-01-28 16:52:45.360563,host_00,ai_train,72.45402379757267,86.22024992651956,103.75866173183957,1,0,2,70.06273000526919,2.944722117445775
2026-01-28 16:52:46.360563,host_00,ai_train,78.33730390819656,70.30328086449387,98.34232665740161,2,0,6,62.32335907023039,2.7818933435391675
2026-01-28 16:52:47.360563,host_00,ai_train,76.65990165284508,81.52399743823253,97.09451817139039,0,1,4,62.82256814715078,2.6928073109771904
2026-01-28 16:52:48.360563,host_00,ai_train,79.04028899140573,82.93829850721073,108.38183676795123,0,0,1,68.99970950971026,2.476737878312682
2026-01-28 16:52:49.360563,host_00,ai_train,69.73158790426822,71.45757662736645,99.50307591973576,1,0,2,73.55306686290963,2.814010432622636
2026-01-28 16:52:50.360563,host_00,ai_train,80.80939151304095,72.58117492647541,92.38368982734785,0,1,8,64.31275742686154,2.9905749094405873
2026-01-28 16:52:51.360563,host_00,ai_train,83.06139128994323,90.51931562867237,106.39964529371393,0,0,6,68.71063745535946,3.258176784815752
2026-01-28 16:52:52.360563,host_00,ai_train,75.53521191039357,79.15575958398153,88.15643349282904,0,0,1,63.89902686496021,2.3864290547128015
2026-01-28 16:52:53.360563,host_00,ai_train,77.26016672292884,70.07951766023533,81.0566737691158,1,0,2,61.652949025837245,3.016895916614614
2026-01-28 16:52:54.360563,host_00,ai_train,72.11234953246223,83.84116908977896,117.30867233223567,0,1,2,65.51772069319696,2.367556155816441
2026-01-28 16:52:55.360563,host_00,ai_train,74.90720997116966,88.6091705011201,86.0088814779725,1,0,7,61.73551613794219,2.703387789663312
2026-01-28 16:52:56.360563,host_00,ai_train,75.73396505992774,92.8977650260434,98.96839315865532,0,0,4,67.55962045514637,2.766338353207586
2026-01-28 16:52:57.360563,host_00,ai_train,81.13202571935192,89.25677108371167,101.76175105239919,0,0,6,56.33008235291324,2.5712547585358676
2026-01-28 16:52:58.360563,host_00,ai_train,75.54279852888261,79.73416007484431,87.9188314272746,0,0,2,55.20304886954628,2.9465298721458164
2026-01-28 16:52:59.360563,host_00,ai_train,79.27730004341322,90.29859512121712,94.7097850370678,1,0,9,69.22800757233476,3.0608680485756303
2026-01-28 16:53:00.360563,host_00,ai_train,66.68754005982163,88.26036963473325,101.26705136827583,1,0,4,71.55154373059804,3.079136762157991
2026-01-28 16:53:01.360563,host_00,ai_train,72.18915986710849,78.32622501004377,73.1656180777905,2,0,5,60.970649667519055,2.9092568496007396
2026-01-28 16:53:02.360563,host_00,ai_train,75.03211134905469,76.50891287578744,88.90390196074169,0,0,1,63.70601968666449,3.119729434100943
2026-01-28 16:53:03.360563,host_00,ai_train,77.8045972397062,77.63615745576672,96.96954404510736,3,1,4,63.33090255121995,3.114562928183436
2026-01-28 16:53:04.360563,host_00,ai_train,76.25226203863889,78.24675184229551,102.27720877139178,0,0,2,55.10350094812106,2.9495820512235067
2026-01-28 16:53:05.360563,host_00,ai_train,69.63628487130097,81.9139749128892,110.74082669749973,1,2,4,60.403077042067885,3.328868669403407
2026-01-28 16:53:06.360563,host_00,ai_train,67.48514835802423,82.0299172919566,94.67693171765433,2,0,5,66.88550196951093,2.794147437263004
2026-01-28 16:53:07.360563,host_00,ai_train,80.63025125386083,79.58885021129211,72.26967531793119,0,0,10,71.30960750356996,3.033161203841677
2026-01-28 16:53:08.360563,host_00,ai_train,73.97772510157388,78.91796539685046,100.03566560183285,1,1,5,70.72694594273676,2.6936886125513886
2026-01-28 16:53:09.360563,host_00,ai_train,70.52825043662298,74.52832398560723,84.64386661574588,0,0,9,69.28308552312839,2.6359517341102596
2026-01-28 16:53:10.360563,host_00,ai_train,74.87986070959698,66.87786688619747,73.67441597007907,0,0,3,65.15095393605077,2.921721488471348
2026-01-28 16:53:11.360563,host_00,ai_train,72.68365522169584,78.2444495068411,104.55021222763163,1,0,4,65.01542063412514,2.7690150796327444
2026-01-28 16:53:12.360563,host_00,ai_train,78.50368142566448,77.77287063351217,96.33361314843653,1,0,7,74.00255590755427,3.0477892705878875
2026-01-28 16:53:13.360563,host_00,ai_train,76.04829707637313,76.06691051494361,98.0712259663731,2,0,4,60.13226900147766,2.8670477374139893
2026-01-28 16:53:14.360563,host_00,ai_train,70.26253932513113,74.99047974222746,90.15378981372106,0,0,2,69.12549132333817,2.6265739568578197
2026-01-28 16:53:15.360563,host_00,ai_train,71.70941755462371,77.57019176978669,76.54129076526785,1,0,7,60.90371070139251,3.1137557208205697
2026-01-28 16:53:16.360563,host_00,ai_train,68.35951868783125,84.17794944998408,81.83596013898958,4,0,3,67.03962508757142,2.7750048427283467
2026-01-28 16:53:17.360563,host_00,ai_train,60.837402146118954,80.13512572993987,75.58517938390223,1,0,8,63.95273717175462,2.994188266275372
2026-01-28 16:53:18.360563,host_00,ai_train,83.01126612803455,74.06395091473888,85.82036496161355,2,0,5,56.28075941683551,2.8238036812107947
2026-01-28 16:53:19.360563,host_00,ai_train,67.37340454883272,70.92947523930494,87.81964121801781,1,0,1,51.8059574987005,2.804493178562409
2026-01-28 16:53:20.360563,host_00,ai_train,77.73559557587605,70.55349747752925,101.14321694668872,2,1,3,69.90426724568738,2.651554095961673
2026-01-28 16:53:21.360563,host_00,ai_train,64.19219833340404,82.04458922969896,99.88669169358003,2,1,4,58.24277117554014,2.651373147046403
2026-01-28 16:53:22.360563,host_00,ai_train,71.01498598208909,93.37186312945674,88.92440868141091,1,2,5,63.12401809838032,2.736456980648753
2026-01-28 16:53:23.360563,host_00,ai_train,81.40821897501884,84.461528485801,78.88542043062968,2,0,7,66.23252389216002,2.632971419673995
2026-01-28 16:53:24.360563,host_00,ai_train,85.44769360847387,67.13871178305553,91.84740578895725,1,0,5,63.99625418223568,2.553571534037033
2026-01-28 16:53:25.360563,host_00,ai_train,77.23930873875896,82.96875241051137,90.47961445981547,0,0,4,66.65921931629258,2.885177441238607
2026-01-28 16:53:26.360563,host_00,ai_train,75.09573888707877,74.86810472764552,94.87872284871074,1,0,6,58.74796133015141,2.920903065271073
2026-01-28 16:53:27.360563,host_00,ai_train,79.41166531161704,76.38327733733536,85.29957852240499,1,0,6,66.32939114826024,2.6701253923357147
2026-01-28 16:53:28.360563,host_00,ai_train,81.60652016136505,91.3568240361091,83.99576434261294,3,0,5,57.36864501638894,2.8065151154817123
2026-01-28 16:53:29.360563,host_00,ai_train,76.0695193410074,78.4846906321476,74.59752367968923,1,0,8,74.91693117425855,2.8818056107485273
2026-01-28 16:53:30.360563,host_00,ai_train,68.37245044158797,75.59423043443591,79.73780361254973,1,0,6,70.18523644369965,2.9481181736206095
2026-01-28 16:53:31.360563,host_00,ai_train,70.23910596630326,83.38124052401282,91.09470604047289,0,0,1,70.26264470674832,2.9380473600760544
2026-01-28 16:53:32.360563,host_00,ai_train,62.20815808371449,74.14789276882937,79.76804488681705,0,0,0,68.39686641478252,2.5702411929682687
2026-01-28 16:53:33.360563,host_00,ai_train,78.33156250454606,83.7007303428316,72.74193271209403,0,0,9,61.61217673832172,2.817063628513005
2026-01-28 16:53:34.360563,host_00,ai_train,70.95867139179536,73.35644474754747,95.22514105265758,3,0,5,53.45408134357567,2.83141072108029
2026-01-28 16:53:35.360563,host_00,ai_train,80.40971029870424,87.96425975266465,98.16072843393847,3,0,7,64.62894510725305,2.7988807962341906
2026-01-28 16:53:36.360563,host_00,ai_train,78.34370827796256,71.26639299088549,86.12900297525599,2,0,3,57.410631266595956,2.728594159838678
2026-01-28 16:53:37.360563,host_00,ai_train,79.45191581759893,84.60164012885252,95.00665721381209,0,0,6,65.2488684359048,2.576571734624698
2026-01-28 16:53:38.360563,host_00,ai_train,69.93952557101211,83.01259212111299,98.09857841637026,1,0,3,63.15361430376898,2.82867769346845
